,InvoiceNo,Stock Code,Description,Quantity,InvoiceDate,UnitPrice,Customer ID,Country,TotalAmount,Age,Salary
388,529161,21244,BLUE POLKADOT PLATE ,16,26-10-2010 17:23,1.69,15390,Canada,27.04,67,71979
389,529161,21238,RED RETROSPOT CUP,16,26-10-2010 17:23,0.85,15390,Canada,13.6,67,71979
390,529161,21239,PINK  POLKADOT CUP,16,26-10-2010 17:23,0.85,15390,Canada,13.6,67,71979
391,529161,21240,BLUE POLKADOT CUP,16,26-10-2010 17:23,0.85,15390,Canada,13.6,67,71979
392,529161,22343,PARTY PIZZA DISH RED RETROSPOT,12,26-10-2010 17:23,0.85,15390,Canada,10.2,67,71979
393,529161,22345,PARTY PIZZA DISH BLUE POLKADOT,12,26-10-2010 17:23,0.85,15390,Canada,10.2,67,71979
394,529924,22698,PINK REGENCY TEACUP AND SAUCER,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
395,529924,22699,ROSES REGENCY TEACUP AND SAUCER ,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
396,529924,20985,HEART CALCULATOR,12,31-10-2010 14:20,1.25,12347,Iceland,15,53,98522
397,529924,22418,10 COLOUR SPACEBOY PEN,24,31-10-2010 14:20,0.85,12347,Iceland,20.4,53,98522
398,529924,22422,TOOTHPASTE TUBE PEN,12,31-10-2010 14:20,0.65,12347,Iceland,7.8,53,98522
399,529924,51014A,"FEATHER PEN,HOT PINK",12,31-10-2010 14:20,0.85,12347,Iceland,10.2,53,98522
400,529924,51014C,"FEATHER PEN,COAL BLACK",12,31-10-2010 14:20,0.85,12347,Iceland,10.2,53,98522
401,529924,51014L,"FEATHER PEN,LIGHT PINK",12,31-10-2010 14:20,0.85,12347,Iceland,10.2,53,98522
402,529924,22709,WRAP WEDDING DAY,25,31-10-2010 14:20,0.42,12347,Iceland,10.5,53,98522
403,529924,22045,SPACEBOY GIFT WRAP,25,31-10-2010 14:20,0.42,12347,Iceland,10.5,53,98522
404,529924,84558A,3D DOG PICTURE PLAYING CARDS,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
405,529924,22534,MAGIC DRAWING SLATE SPACEBOY ,24,31-10-2010 14:20,0.42,12347,Iceland,10.08,53,98522
406,529924,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,31-10-2010 14:20,0.42,12347,Iceland,10.08,53,98522
407,529924,22196,SMALL HEART MEASURING SPOONS,12,31-10-2010 14:20,0.85,12347,Iceland,10.2,53,98522
408,529924,21739,COSY SLIPPER SHOES SMALL GREEN,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
409,529924,21741,COSY SLIPPER SHOES LARGE GREEN,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
410,529924,47594A,CAROUSEL DESIGN WASHBAG,6,31-10-2010 14:20,1.95,12347,Iceland,11.7,53,98522
411,529924,20966,SANDWICH BATH SPONGE,10,31-10-2010 14:20,1.25,12347,Iceland,12.5,53,98522
412,529924,72819,CUPID DESIGN SCENTED CANDLES,6,31-10-2010 14:20,2.55,12347,Iceland,15.3,53,98522
413,529924,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,12,31-10-2010 14:20,1.25,12347,Iceland,15,53,98522
414,529924,22244,3 HOOK HANGER MAGIC GARDEN,12,31-10-2010 14:20,1.95,12347,Iceland,23.4,53,98522
415,529924,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,31-10-2010 14:20,0.85,12347,Iceland,10.2,53,98522
416,529924,47559B,TEA TIME OVEN GLOVE,10,31-10-2010 14:20,1.25,12347,Iceland,12.5,53,98522
417,529924,21976,PACK OF 60 MUSHROOM CAKE CASES,24,31-10-2010 14:20,0.55,12347,Iceland,13.2,53,98522
418,529924,84991,60 TEATIME FAIRY CAKE CASES,24,31-10-2010 14:20,0.55,12347,Iceland,13.2,53,98522
419,529924,84992,72 SWEETHEART FAIRY CAKE CASES,24,31-10-2010 14:20,0.55,12347,Iceland,13.2,53,98522
420,529924,22423,REGENCY CAKESTAND 3 TIER,3,31-10-2010 14:20,12.75,12347,Iceland,38.25,53,98522
421,529924,22697,GREEN REGENCY TEACUP AND SAUCER,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
422,529924,20712,JUMBO BAG WOODLAND ANIMALS,10,31-10-2010 14:20,1.95,12347,Iceland,19.5,53,98522
423,529924,21372,MIRRORED WALL ART TABLE LAMP,24,31-10-2010 14:20,0.85,12347,Iceland,20.4,53,98522
424,529924,21144,PINK POODLE HANGING DECORATION ,24,31-10-2010 14:20,0.38,12347,Iceland,9.12,53,98522
425,529924,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
426,529924,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
427,529924,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,6,31-10-2010 14:20,2.95,12347,Iceland,17.7,53,98522
428,529924,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,31-10-2010 14:20,2.25,12347,Iceland,13.5,53,98522
429,529924,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,31-10-2010 14:20,2.25,12347,Iceland,13.5,53,98522
430,529924,20719,WOODLAND CHARLOTTE BAG,10,31-10-2010 14:20,0.85,12347,Iceland,8.5,53,98522
431,529924,22331,WOODLAND PARTY BAG + STICKER SET,16,31-10-2010 14:20,1.65,12347,Iceland,26.4,53,98522
432,529924,47599A,PINK PARTY BAGS,12,31-10-2010 14:20,2.1,12347,Iceland,25.2,53,98522
433,529924,20716,PARTY FOOD SHOPPER BAG,10,31-10-2010 14:20,1.25,12347,Iceland,12.5,53,98522
434,531495,22508,DOORSTOP RETROSPOT HEART,4,08-11-2010 15:19,3.75,15390,Canada,15,67,71979
435,531495,21328,BALLOONS  WRITING SET ,12,08-11-2010 15:19,1.65,15390,Canada,19.8,67,71979
436,531495,20996,JAZZ HEARTS ADDRESS BOOK,24,08-11-2010 15:19,0.42,15390,Canada,10.08,67,71979
437,531495,22505,MEMO BOARD COTTAGE DESIGN,4,08-11-2010 15:19,4.95,15390,Canada,19.8,67,71979
438,531495,20961,STRAWBERRY BATH SPONGE ,10,08-11-2010 15:19,1.25,15390,Canada,12.5,67,71979
439,531495,20966,SANDWICH BATH SPONGE,10,08-11-2010 15:19,1.25,15390,Canada,12.5,67,71979
440,531495,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,08-11-2010 15:19,1.25,15390,Canada,15,67,71979
441,531495,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,08-11-2010 15:19,2.95,15390,Canada,17.7,67,71979
442,531495,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,08-11-2010 15:19,4.95,15390,Canada,14.85,67,71979
443,531495,22030,SWALLOWS GREETING CARD,12,08-11-2010 15:19,0.42,15390,Canada,5.04,67,71979
444,531495,22786,PILLOWCUSHION COVER PINK UNION JACK,2,08-11-2010 15:19,5.95,15390,Canada,11.9,67,71979
445,531495,20677,PINK POLKADOT BOWL,8,08-11-2010 15:19,1.25,15390,Canada,10,67,71979
446,531495,20675,BLUE POLKADOT BOWL,8,08-11-2010 15:19,1.25,15390,Canada,10,67,71979
447,531495,20676,RED RETROSPOT BOWL,8,08-11-2010 15:19,1.25,15390,Canada,10,67,71979
448,531495,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,08-11-2010 15:19,1.25,15390,Canada,15,67,71979
449,531495,22513,DOORSTOP FOOTBALL DESIGN,4,08-11-2010 15:19,3.75,15390,Canada,15,67,71979
450,531495,21429,RED GINGHAM ROSE JEWELLERY BOX,8,08-11-2010 15:19,1.65,15390,Canada,13.2,67,71979
451,531495,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,08-11-2010 15:19,0.65,15390,Canada,10.4,67,71979
452,531495,22580,ADVENT CALENDAR GINGHAM SACK,3,08-11-2010 15:19,5.95,15390,Canada,17.85,67,71979
453,531495,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,08-11-2010 15:19,0.65,15390,Canada,7.8,67,71979
454,531495,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,08-11-2010 15:19,2.95,15390,Canada,17.7,67,71979
455,531495,22617,BAKING SET SPACEBOY DESIGN,3,08-11-2010 15:19,4.95,15390,Canada,14.85,67,71979
456,531495,85129B,BEADED CRYSTAL HEART GREEN SMALL,12,08-11-2010 15:19,1.25,15390,Canada,15,67,71979
457,531495,21107,CREAM SLICE FLANNEL PINK SPOT ,6,08-11-2010 15:19,2.95,15390,Canada,17.7,67,71979
458,531495,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,08-11-2010 15:19,2.95,15390,Canada,17.7,67,71979
459,531495,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,08-11-2010 15:19,2.95,15390,Canada,17.7,67,71979
460,531495,21112,"SWISS ROLL TOWEL, PINK  SPOTS",6,08-11-2010 15:19,2.95,15390,Canada,17.7,67,71979
461,532109,85232B,SET OF 3 BABUSHKA STACKING TINS,6,10-11-2010 16:40,4.95,12666,Israel,29.7,31,32916
462,532109,22358,KINGS CHOICE TEA CADDY ,12,10-11-2010 16:40,2.95,12666,Israel,35.4,31,32916
463,532109,22357,KINGS CHOICE BISCUIT TIN,6,10-11-2010 16:40,4.25,12666,Israel,25.5,31,32916
464,532109,22192,BLUE DINER WALL CLOCK,12,10-11-2010 16:40,7.65,12666,Israel,91.8,31,32916
465,532109,22191,IVORY DINER WALL CLOCK,24,10-11-2010 16:40,7.65,12666,Israel,183.6,31,32916
466,532109,22726,ALARM CLOCK BAKELIKE GREEN,8,10-11-2010 16:40,3.75,12666,Israel,30,31,32916
467,532109,22729,ALARM CLOCK BAKELIKE ORANGE,4,10-11-2010 16:40,3.75,12666,Israel,15,31,32916
468,532109,22727,ALARM CLOCK BAKELIKE RED ,4,10-11-2010 16:40,3.75,12666,Israel,15,31,32916
469,532109,21165,BEWARE OF THE CAT METAL SIGN ,12,10-11-2010 16:40,1.69,12666,Israel,20.28,31,32916
470,532109,22670,FRENCH WC SIGN BLUE METAL,24,10-11-2010 16:40,1.25,12666,Israel,30,31,32916
471,532109,22674,FRENCH TOILET SIGN BLUE METAL,12,10-11-2010 16:40,1.25,12666,Israel,15,31,32916
472,532109,22672,FRENCH BATHROOM SIGN BLUE METAL,12,10-11-2010 16:40,1.65,12666,Israel,19.8,31,32916
473,532109,22686,"FRENCH BLUE METAL DOOR SIGN, No",12,10-11-2010 16:40,1.25,12666,Israel,15,31,32916
474,532109,22685,"FRENCH BLUE METAL DOOR SIGN, 0",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
475,532109,22684,"FRENCH BLUE METAL DOOR SIGN, 9",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
476,532109,22683,"FRENCH BLUE METAL DOOR SIGN, 8",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
477,532109,22682,"FRENCH BLUE METAL DOOR SIGN, 7",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
478,532109,22681,"FRENCH BLUE METAL DOOR SIGN, 6",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
479,532109,22680,"FRENCH BLUE METAL DOOR SIGN, 5",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
480,532109,22679,"FRENCH BLUE METAL DOOR SIGN, 4",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
481,532109,22678,"FRENCH BLUE METAL DOOR SIGN, 3",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
482,532109,22677,"FRENCH BLUE METAL DOOR SIGN, 2",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
483,532109,22676,"FRENCH BLUE METAL DOOR SIGN, 1",10,10-11-2010 16:40,1.25,12666,Israel,12.5,31,32916
484,532109,22690,DOORMAT HOME SWEET HOME BLUE ,10,10-11-2010 16:40,6.75,12666,Israel,67.5,31,32916
485,532109,48187,DOORMAT NEW ENGLAND,30,10-11-2010 16:40,6.75,12666,Israel,202.5,31,32916
486,532109,22457,NATURAL SLATE HEART CHALKBOARD ,12,10-11-2010 16:40,2.95,12666,Israel,35.4,31,32916
487,532109,22847,BREAD BIN DINER STYLE IVORY,1,10-11-2010 16:40,16.95,12666,Israel,16.95,31,32916
488,532109,22846,BREAD BIN DINER STYLE RED ,1,10-11-2010 16:40,16.95,12666,Israel,16.95,31,32916
489,532109,84792,ENCHANTED BIRD COATHANGER 5 HOOK,24,10-11-2010 16:40,3.81,12666,Israel,91.44,31,32916
490,532109,22474,SPACEBOY TV DINNER TRAY,32,10-11-2010 16:40,4.25,12666,Israel,136,31,32916
491,532109,82482,WOODEN PICTURE FRAME WHITE FINISH,12,10-11-2010 16:40,2.55,12666,Israel,30.6,31,32916
492,532556,22483,RED GINGHAM TEDDY BEAR ,6,12-11-2010 12:44,2.95,12576,Poland,17.7,24,29134
493,532556,21889,WOODEN BOX OF DOMINOES,12,12-11-2010 12:44,1.25,12576,Poland,15,24,29134
494,532556,22652,TRAVEL SEWING KIT,10,12-11-2010 12:44,1.65,12576,Poland,16.5,24,29134
495,532556,15056BL,EDWARDIAN PARASOL BLACK,3,12-11-2010 12:44,5.95,12576,Poland,17.85,24,29134
496,532556,21926,RED/CREAM STRIPE CUSHION COVER ,12,12-11-2010 12:44,1.25,12576,Poland,15,24,29134
497,532556,79000,MOROCCAN TEA GLASS,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
498,532556,82580,BATHROOM METAL SIGN,12,12-11-2010 12:44,0.55,12576,Poland,6.6,24,29134
499,532556,22676,FRENCH BLUE METAL DOOR SIGN 1,10,12-11-2010 12:44,1.25,12576,Poland,12.5,24,29134
500,532556,22677,FRENCH BLUE METAL DOOR SIGN 2,10,12-11-2010 12:44,1.25,12576,Poland,12.5,24,29134
501,532556,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
502,532556,22602,CHRISTMAS RETROSPOT HEART WOOD,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
503,532556,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
504,532556,22595,CHRISTMAS GINGHAM HEART,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
505,532556,22574,HEART WOODEN CHRISTMAS DECORATION,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
506,532556,22599,CHRISTMAS MUSICAL ZINC STAR,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
507,532556,22597,CHRISTMAS MUSICAL ZINC HEART ,12,12-11-2010 12:44,0.85,12576,Poland,10.2,24,29134
508,532556,22336,DOVE DECORATION PAINTED ZINC ,24,12-11-2010 12:44,0.65,12576,Poland,15.6,24,29134
509,532556,21807,WHITE CHRISTMAS STAR DECORATION,36,12-11-2010 12:44,0.42,12576,Poland,15.12,24,29134
510,532556,22294,HEART FILIGREE DOVE  SMALL,24,12-11-2010 12:44,1.25,12576,Poland,30,24,29134
511,532556,22588,CARD HOLDER GINGHAM HEART,6,12-11-2010 12:44,2.55,12576,Poland,15.3,24,29134
512,532626,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,12-11-2010 15:33,6.35,12779,Poland,12.7,23,56463
513,532626,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,12-11-2010 15:33,8.5,12779,Poland,17,23,56463
514,532626,22186,RED STAR CARD HOLDER,6,12-11-2010 15:33,2.95,12779,Poland,17.7,23,56463
515,532626,22121,NOEL WOODEN BLOCK LETTERS ,3,12-11-2010 15:33,5.95,12779,Poland,17.85,23,56463
516,532626,21349,IVY HEART WREATH,2,12-11-2010 15:33,6.75,12779,Poland,13.5,23,56463
517,532626,47559B,TEA TIME OVEN GLOVE,10,12-11-2010 15:33,1.25,12779,Poland,12.5,23,56463
518,532626,20752,BLUE POLKADOT WASHING UP GLOVES,6,12-11-2010 15:33,2.1,12779,Poland,12.6,23,56463
519,532626,21926,RED/CREAM STRIPE CUSHION COVER ,12,12-11-2010 15:33,1.25,12779,Poland,15,23,56463
520,532626,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,12-11-2010 15:33,1.25,12779,Poland,15,23,56463
521,532626,22865,HAND WARMER OWL DESIGN,12,12-11-2010 15:33,2.1,12779,Poland,25.2,23,56463
522,532626,22866,HAND WARMER SCOTTY DOG DESIGN,12,12-11-2010 15:33,2.1,12779,Poland,25.2,23,56463
523,532626,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,12-11-2010 15:33,8.5,12779,Poland,17,23,56463
524,532626,84913A,SOFT PINK ROSE TOWEL ,4,12-11-2010 15:33,4.65,12779,Poland,18.6,23,56463
525,532626,84849B,FAIRY SOAP SOAP HOLDER,12,12-11-2010 15:33,1.69,12779,Poland,20.28,23,56463
526,532626,22195,LARGE HEART MEASURING SPOONS,12,12-11-2010 15:33,1.65,12779,Poland,19.8,23,56463
527,532626,22690,DOORMAT HOME SWEET HOME BLUE ,2,12-11-2010 15:33,7.95,12779,Poland,15.9,23,56463
528,532626,48184,DOORMAT ENGLISH ROSE ,2,12-11-2010 15:33,7.95,12779,Poland,15.9,23,56463
529,532626,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12-11-2010 15:33,0.85,12779,Poland,10.2,23,56463
530,532626,21733,RED HANGING HEART T-LIGHT HOLDER,6,12-11-2010 15:33,2.95,12779,Poland,17.7,23,56463
531,532626,22572,ROCKING HORSE GREEN CHRISTMAS ,36,12-11-2010 15:33,0.85,12779,Poland,30.6,23,56463
532,532626,22593,CHRISTMAS GINGHAM STAR,12,12-11-2010 15:33,0.85,12779,Poland,10.2,23,56463
533,532626,22594,CHRISTMAS GINGHAM TREE,12,12-11-2010 15:33,0.85,12779,Poland,10.2,23,56463
534,532626,22059,CERAMIC STRAWBERRY DESIGN MUG,12,12-11-2010 15:33,1.49,12779,Poland,17.88,23,56463
535,532626,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,12-11-2010 15:33,1.49,12779,Poland,17.88,23,56463
536,532626,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,12-11-2010 15:33,1.49,12779,Poland,17.88,23,56463
537,532626,22571,ROCKING HORSE RED CHRISTMAS ,36,12-11-2010 15:33,0.85,12779,Poland,30.6,23,56463
538,532626,22694,WICKER STAR ,6,12-11-2010 15:33,2.1,12779,Poland,12.6,23,56463
539,532626,20712,JUMBO BAG WOODLAND ANIMALS,10,12-11-2010 15:33,1.95,12779,Poland,19.5,23,56463
540,532626,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12-11-2010 15:33,1.25,12779,Poland,15,23,56463
541,532626,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,12-11-2010 15:33,2.95,12779,Poland,17.7,23,56463
542,532626,22055,MINI CAKE STAND  HANGING STRAWBERY,8,12-11-2010 15:33,1.65,12779,Poland,13.2,23,56463
543,532626,22624,IVORY KITCHEN SCALES,2,12-11-2010 15:33,8.5,12779,Poland,17,23,56463
544,536971,21733,RED HANGING HEART T-LIGHT HOLDER,32,03-12-2010 13:40,2.55,12779,Poland,81.6,23,56463
545,536971,21232,STRAWBERRY CERAMIC TRINKET BOX,24,03-12-2010 13:40,1.25,12779,Poland,30,23,56463
546,536971,37446,MINI CAKE STAND WITH HANGING CAKES,8,03-12-2010 13:40,1.45,12779,Poland,11.6,23,56463
547,536971,37448,CERAMIC CAKE DESIGN SPOTTED MUG,24,03-12-2010 13:40,1.49,12779,Poland,35.76,23,56463
548,536971,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,03-12-2010 13:40,0.85,12779,Poland,20.4,23,56463
549,536971,22844,VINTAGE CREAM DOG FOOD CONTAINER,4,03-12-2010 13:40,8.5,12779,Poland,34,23,56463
550,536971,22961,JAM MAKING SET PRINTED,12,03-12-2010 13:40,1.45,12779,Poland,17.4,23,56463
551,536971,22969,HOMEMADE JAM SCENTED CANDLES,12,03-12-2010 13:40,1.45,12779,Poland,17.4,23,56463
552,537626,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,07-12-2010 14:57,2.1,12347,Iceland,25.2,53,98522
553,537626,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,07-12-2010 14:57,4.25,12347,Iceland,17,53,98522
554,537626,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,07-12-2010 14:57,3.25,12347,Iceland,39,53,98522
555,537626,22492,MINI PAINT SET VINTAGE ,36,07-12-2010 14:57,0.65,12347,Iceland,23.4,53,98522
556,537626,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
557,537626,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
558,537626,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
559,537626,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
560,537626,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
561,537626,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
562,537626,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,07-12-2010 14:57,3.75,12347,Iceland,15,53,98522
563,537626,22726,ALARM CLOCK BAKELIKE GREEN,4,07-12-2010 14:57,3.75,12347,Iceland,15,53,98522
564,537626,22727,ALARM CLOCK BAKELIKE RED ,4,07-12-2010 14:57,3.75,12347,Iceland,15,53,98522
565,537626,22728,ALARM CLOCK BAKELIKE PINK,4,07-12-2010 14:57,3.75,12347,Iceland,15,53,98522
566,537626,22729,ALARM CLOCK BAKELIKE ORANGE,4,07-12-2010 14:57,3.75,12347,Iceland,15,53,98522
567,537626,22212,FOUR HOOK  WHITE LOVEBIRDS,6,07-12-2010 14:57,2.1,12347,Iceland,12.6,53,98522
568,537626,85167B,BLACK GRAND BAROQUE PHOTO FRAME,30,07-12-2010 14:57,1.25,12347,Iceland,37.5,53,98522
569,537626,21171,BATHROOM METAL SIGN ,12,07-12-2010 14:57,1.45,12347,Iceland,17.4,53,98522
570,537626,22195,LARGE HEART MEASURING SPOONS,12,07-12-2010 14:57,1.65,12347,Iceland,19.8,53,98522
571,537626,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,07-12-2010 14:57,4.25,12347,Iceland,25.5,53,98522
572,537626,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,07-12-2010 14:57,3.75,12347,Iceland,22.5,53,98522
573,537626,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,07-12-2010 14:57,3.75,12347,Iceland,22.5,53,98522
574,537626,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,07-12-2010 14:57,3.75,12347,Iceland,22.5,53,98522
575,537626,22494,EMERGENCY FIRST AID TIN ,12,07-12-2010 14:57,1.25,12347,Iceland,15,53,98522
576,537626,22497,SET OF 2 TINS VINTAGE BATHROOM,4,07-12-2010 14:57,4.25,12347,Iceland,17,53,98522
577,537626,85232D,SET/3 DECOUPAGE STACKING TINS,3,07-12-2010 14:57,4.95,12347,Iceland,14.85,53,98522
578,537626,21064,BOOM BOX SPEAKER BOYS,6,07-12-2010 14:57,5.95,12347,Iceland,35.7,53,98522
579,537626,21731,RED TOADSTOOL LED NIGHT LIGHT,12,07-12-2010 14:57,1.65,12347,Iceland,19.8,53,98522
580,537626,84558A,3D DOG PICTURE PLAYING CARDS,24,07-12-2010 14:57,2.95,12347,Iceland,70.8,53,98522
581,537626,20780,BLACK EAR MUFF HEADPHONES,12,07-12-2010 14:57,4.65,12347,Iceland,55.8,53,98522
582,537626,20782,CAMOUFLAGE EAR MUFF HEADPHONES,6,07-12-2010 14:57,5.49,12347,Iceland,32.94,53,98522
